tanggal,stasiun,pm_sepuluh,pm_duakomalima,sulfur_dioksida,karbon_monoksida,ozon,nitrogen_dioksida
2024-03-29,DKI2 (Kelapa Gading),49.27890311333508,47.65841746238845,32.260887318169544,16.87081581791865,53.01084727157223,25.845343620391446
2024-03-30,DKI2 (Kelapa Gading),46.5785558172024,48.091086666038876,38.001604959605736,16.474585253490012,53.32429936271696,23.659082839842576
2024-01-01,DKI3 (Jagakarsa),283.70889050150345,24.302777403455355,22.495030091801596,18.64969680804522,55.93066614401819,33.01838144615526
2024-01-02,DKI3 (Jagakarsa),213.33799931944918,24.110770525512876,29.508086732003164,16.342320923902886,56.38330363339722,31.549852974099736
2024-01-03,DKI3 (Jagakarsa),62.97567910681238,20.54017827990734,37.50887966283796,16.643762366227307,69.5796900131004,34.13964461213941
2024-01-04,DKI3 (Jagakarsa),59.869682431434114,20.459371787465646,39.15447263442927,18.18803615427494,63.12520564327584,37.39190376677553
2024-01-05,DKI3 (Jagakarsa),49.94234854035606,26.638908224325416,38.21593239433356,19.841589162721036,57.803723883366764,32.33475500237508
2024-01-06,DKI3 (Jagakarsa),47.03515510203683,30.08049041341197,35.079624891838165,19.792062144765712,38.74577802060525,30.050915442651643
2024-01-07,DKI3 (Jagakarsa),43.61601687458458,33.6712123401855,45.37633656545332,16.39090184327055,29.286913016697586,29.26800959500893
2024-01-08,DKI3 (Jagakarsa),49.079284919272006,23.28709745593012,51.35480284037615,16.153776712252423,42.65126985265585,29.29344115599986
2024-01-09,DKI3 (Jagakarsa),60.7909573308979,12.429893820729554,50.127354766419295,15.766946242250981,44.826894859171745,28.8793438367926
2024-01-10,DKI3 (Jagakarsa),68.99223878682729,10.551159042531284,34.59104904547908,18.205560822834524,53.628071204187215,19.243650130983823
2024-01-11,DKI3 (Jagakarsa),71.31585732428313,9.633996255403503,23.992564898830626,16.438852515027246,44.23456843654541,24.589741318705887
2024-01-12,DKI3 (Jagakarsa),64.57431393054867,13.70445579654058,32.32531039290185,18.38667714769623,53.67518781335048,26.310043575735993
2024-01-13,DKI3 (Jagakarsa),59.97745357301719,28.510363401999303,37.51232068153477,12.648413863034788,59.05167069018279,29.571661672765497
2024-01-14,DKI3 (Jagakarsa),54.1971847540986,35.38082696034889,46.86551270111409,12.50136120191406,62.079586633987596,27.06225848050831
2024-01-15,DKI3 (Jagakarsa),48.09392093205537,46.357324043620736,46.37141970098566,11.25411136587057,61.42169878297428,25.402744848804886
2024-01-16,DKI3 (Jagakarsa),43.24649840885099,40.2273269180287,50.4040282754551,14.249107156496919,50.01115856926619,22.896792262784448
2024-01-17,DKI3 (Jagakarsa),43.0123125096387,27.653710144728866,42.22251574101589,16.092677415850527,48.84641950495912,23.56760486380872
2024-01-18,DKI3 (Jagakarsa),51.53407925006752,25.063973646991133,38.814677388430006,14.168040408380092,37.48111675728442,18.877471963249825
2024-01-19,DKI3 (Jagakarsa),52.58040290129415,28.790362042784995,37.82311017998534,13.200701132419276,43.88986752510521,19.422297004688257
2024-01-20,DKI3 (Jagakarsa),64.34961171626203,37.0042192807978,39.957293404671155,15.983328766480026,34.3690562176379,22.006678073413386
2024-01-21,DKI3 (Jagakarsa),54.1835139635544,35.615731216572456,34.06140259162908,17.298839655100593,47.89361829557614,31.03856029918752
2024-01-22,DKI3 (Jagakarsa),61.882437301597975,26.748680634823653,33.35655625173048,18.92154822049429,44.52907364736254,33.83285752362808
2024-01-23,DKI3 (Jagakarsa),50.53256030183755,15.760397422119022,32.041246067140825,17.287282468822358,61.75700561585196,35.090235557682
2024-01-24,DKI3 (Jagakarsa),64.36904442318207,11.47590942531025,39.8466855433653,19.595381895092377,60.65360630859362,28.629824428308666
2024-01-25,DKI3 (Jagakarsa),53.964648451293925,10.25799370203788,40.11870920439265,17.973167440163838,68.30608180209225,27.59433356056879
2024-01-26,DKI3 (Jagakarsa),56.021800109201045,9.944524816829729,43.62313716778713,17.219943432511467,50.83746760208461,17.88141859906374
2024-01-27,DKI3 (Jagakarsa),58.3750116888329,8.949973045309566,43.351300422338966,14.875437647762418,47.95900907960385,18.548538018335886
2024-01-28,DKI3 (Jagakarsa),61.335819511615114,15.575768178036142,42.01619409106049,14.022769555141865,37.2577598345012,19.54789847106758
2024-01-29,DKI3 (Jagakarsa),61.22439397670373,35.05877148411986,44.66262772648954,15.063103458891655,48.670241665939756,25.97105228914006
2024-01-30,DKI3 (Jagakarsa),52.156245436166216,39.230418076295884,43.725867868967875,16.199499991013138,48.967606235870846,30.263777692547695
2024-01-31,DKI3 (Jagakarsa),52.472827635469436,22.133637905809735,44.36134279108513,18.386961677854675,52.25557215897268,31.22485572045602
2024-02-01,DKI3 (Jagakarsa),57.62050027103249,20.757274100097398,35.04923154670403,16.279625386828695,53.19293757532,29.978754653229725
2024-02-02,DKI3 (Jagakarsa),67.30175592241163,26.452243592238943,37.62482054890843,17.644020405474603,58.2892670072113,22.308040078873162
2024-02-03,DKI3 (Jagakarsa),65.74744894669205,39.11923474383965,37.91909025462859,16.03785544816264,55.25169359778197,20.93488856633823
2024-02-04,DKI3 (Jagakarsa),64.04800393628365,25.909088155756653,42.31060047323495,14.837480400666836,51.72842452070821,24.087053673847553
2024-02-05,DKI3 (Jagakarsa),62.43021749130792,21.093396010818633,44.34104235652637,10.782818014224397,47.844924767395575,28.151845650827255
2024-02-06,DKI3 (Jagakarsa),68.32547876500034,26.22157696755522,45.249918847485276,11.049063800097601,52.98084485754157,21.829058078503
2024-02-07,DKI3 (Jagakarsa),54.54461414972237,40.58667203345765,43.11738581125318,12.606666561780195,51.946046007602696,16.27110360045892
2024-02-08,DKI3 (Jagakarsa),62.20936476242493,44.05877374827475,38.0890893596845,13.425253264159812,58.46237076140383,18.097821750314257
2024-02-09,DKI3 (Jagakarsa),59.378791248708616,33.61819778212534,40.097237793155315,13.804624877511982,57.38986959585667,22.44629240805716
2024-02-10,DKI3 (Jagakarsa),87.25683433599177,34.706533964929356,43.05735645230618,14.344931813970833,54.54856799020172,29.691316148982594
2024-02-11,DKI3 (Jagakarsa),89.11366910130054,28.991744620126894,48.318329149274454,15.648815322027113,49.643176157060715,29.421813650336304
2024-02-12,DKI3 (Jagakarsa),88.02960672012942,42.18258824976435,42.719250816265806,15.917186624343666,57.24541981157552,29.21134693231492
2024-02-13,DKI3 (Jagakarsa),68.98513440989188,37.05119251063249,41.8890333891619,15.60705160963409,61.971981926458305,26.80930417011896
2024-02-14,DKI3 (Jagakarsa),59.005521755227676,38.68103431951949,43.31521254734533,15.37704848351386,60.151904219441825,26.568375134635705
2024-02-15,DKI3 (Jagakarsa),56.50694540390415,39.90018132910429,47.00796263055425,12.092057591163618,45.577450007428666,26.3063509504404
2024-02-16,DKI3 (Jagakarsa),54.715952298049736,36.18076046668153,50.27490474837046,12.242446167667703,39.74521083084616,23.40521496170557
2024-02-17,DKI3 (Jagakarsa),53.80161824967475,40.88189493602609,43.88846379825636,10.616915416705824,31.629825202045946,25.29538273805946
2024-02-18,DKI3 (Jagakarsa),58.440058609428455,40.91726843645525,38.64988094483647,17.823767509763556,35.82044614042419,22.828195228894952
2024-02-19,DKI3 (Jagakarsa),58.82725277608386,35.70546188901984,37.287147154023835,18.75542684795678,33.84617904911315,26.872367351752313
2024-02-20,DKI3 (Jagakarsa),48.98960498234061,35.67299545860996,40.71977243261299,19.3051285388952,47.991260751856494,25.593194715226257
2024-02-21,DKI3 (Jagakarsa),50.194998684796566,23.095726958724594,45.96656490460271,16.59796633579602,49.26071558258304,30.901685232159263
2024-02-22,DKI3 (Jagakarsa),55.47547292471376,25.267563599735393,46.7038424360856,16.34346635090822,53.580541268617274,32.02685772178111
2024-02-23,DKI3 (Jagakarsa),51.11323145734385,18.083541818498155,39.17169955579032,15.23473401706845,52.36790056527025,30.599172427038468
2024-02-24,DKI3 (Jagakarsa),48.3905514806743,25.98484308928649,34.64244792587624,15.192310356612618,47.24280217805616,30.92857300636889
2024-02-25,DKI3 (Jagakarsa),43.116335971516115,28.816623676164,35.84791646525073,14.38839576860149,49.94495044701457,30.784409012955965
2024-02-26,DKI3 (Jagakarsa),50.587184557117446,32.7338607662011,46.993926033562445,17.703272650959683,51.350373812988416,30.16253989342871
2024-02-27,DKI3 (Jagakarsa),51.43819373002403,27.9936038988363,45.6655080296689,17.721343782200595,64.38745139233595,30.873224378882792
2024-02-28,DKI3 (Jagakarsa),55.2768660002921,31.655070232201236,41.68059528094765,18.094240956095593,65.39627554762835,30.127548780013147
2024-02-29,DKI3 (Jagakarsa),57.8631471699469,24.491879572207022,35.12062331535983,15.859907725039726,60.648634725060724,26.41596226700206
2024-03-01,DKI3 (Jagakarsa),61.876581569498484,29.01183223084712,38.176045932335704,12.415799267380857,61.686398559231826,23.15956175569653
2024-03-02,DKI3 (Jagakarsa),58.701768460557254,28.438492439587332,36.9440222650058,13.066076410778507,64.65952575710719,23.49657270035716
2024-03-03,DKI3 (Jagakarsa),55.09408833339226,31.85349405180308,33.773403077189805,16.184092746411036,62.80390055977103,30.386603852397695
2024-03-04,DKI3 (Jagakarsa),57.785620469388334,32.88122708860115,36.15211496865066,16.904992408920368,59.07185403151711,27.981973117433444
2024-03-05,DKI3 (Jagakarsa),54.99527047965514,24.689608571693075,45.17278342529531,17.020761463771176,58.72362307219672,29.35480956520209
2024-03-06,DKI3 (Jagakarsa),59.82853886293395,22.4546110907485,48.52509979130415,11.987210172207128,64.73936511153875,24.5217071711938
2024-03-07,DKI3 (Jagakarsa),50.472506725592545,20.071593560301274,42.61058744623595,14.993150244611394,58.86581151682673,34.833865683843335
2024-03-08,DKI3 (Jagakarsa),54.16340096588899,20.633020092421155,26.760601073443393,13.900359351280615,54.113151512331456,30.860464385653092
2024-03-09,DKI3 (Jagakarsa),56.02177165676731,20.374366660192493,26.065235355964106,15.630094676423061,53.427474536211626,30.75883925213184
2024-03-10,DKI3 (Jagakarsa),56.78213936764871,29.332614039040283,28.92601258721865,14.311378941277995,56.724262043051134,23.518691683905683
2024-03-11,DKI3 (Jagakarsa),52.277115195658205,30.915652754946848,37.88677792952126,14.520441269257324,47.154055903213155,20.70344006881025
2024-03-12,DKI3 (Jagakarsa),38.69953281624175,42.185587153250474,36.48438687457722,14.942204099372143,45.819321123603935,26.61823365759813
2024-03-13,DKI3 (Jagakarsa),36.83943020505303,30.58671146065842,41.617339703280216,13.722360437890229,45.04778574155291,30.01519504468463
2024-03-14,DKI3 (Jagakarsa),44.52268614133305,28.021170238449873,44.97063048742627,12.380585188773793,49.984460334886144,33.69727116462645
2024-03-15,DKI3 (Jagakarsa),67.51639121755323,20.082044464542577,44.76248633721189,12.276145904191962,44.96114117444023,27.834778773997158
2024-03-16,DKI3 (Jagakarsa),82.72964648566041,24.304325716448698,42.170346357946904,10.738544543956543,45.32833148659366,24.43703271265566
2024-03-17,DKI3 (Jagakarsa),99.62835631590191,29.44676074607183,36.8759330584754,9.557875903694955,61.87075870659215,23.02802760243104
2024-03-18,DKI3 (Jagakarsa),82.6734291692838,33.453274755576075,36.63483453505561,11.668066988499278,66.09622948313506,27.292978643880094
2024-03-19,DKI3 (Jagakarsa),82.21005047296775,35.39593553446732,37.229297233285706,15.9677156981248,62.77332900572089,29.509939772330103
2024-03-20,DKI3 (Jagakarsa),64.93057728890534,34.67600281555291,43.41795510683725,19.128201015213666,48.65986933423693,24.13463457496397
2024-03-21,DKI3 (Jagakarsa),61.72356917285324,29.198876229901458,44.94767539526524,17.844038478736337,40.20958017363845,22.592573974022752
2024-03-22,DKI3 (Jagakarsa),52.70271056516748,27.04882350959237,47.10444312786647,18.49596776568943,47.07068773075624,25.28998792756306
2024-03-23,DKI3 (Jagakarsa),49.478127789146754,26.10492384164773,49.15093831011233,19.235603239240028,48.9297292492133,30.204900671902255
2024-03-24,DKI3 (Jagakarsa),57.36721049158646,21.64445970607578,50.47617731631811,17.97856193644692,57.889769451596784,21.540301001883183
2024-03-25,DKI3 (Jagakarsa),44.18744395685764,31.68368818014368,51.797602761083176,14.9359357086879,53.626311621175944,15.901234928385657
2024-03-26,DKI3 (Jagakarsa),45.28111578827832,30.78473131461927,48.8718719712827,12.231340680716308,48.18922204961109,14.565689487269168
2024-03-27,DKI3 (Jagakarsa),38.473616347463214,33.74752088292413,51.55783588434309,10.983021282555372,41.75373623396789,20.306750573859443
2024-03-28,DKI3 (Jagakarsa),51.22623347797012,16.71883551532603,50.0000742886976,10.117835411091157,50.8709665877306,19.423454612087337
2024-03-29,DKI3 (Jagakarsa),54.39747036668681,18.599734563823116,47.93925050870081,10.390333182667014,56.49241601213313,19.76042889347764
2024-03-30,DKI3 (Jagakarsa),61.032236983048755,20.202149842769277,46.16821161048673,11.70287303137643,65.44340601174885,20.37638077745148
2024-01-01,DKI4 (Lubang Buaya),283.8059395645617,42.3519685995924,48.0191612659308,13.680214294128495,36.925087194130576,28.766014644779144
2024-01-02,DKI4 (Lubang Buaya),201.07556453602191,41.17253616004478,47.18177923547862,14.192788917173743,32.26472416174255,27.32084858384452
2024-01-03,DKI4 (Lubang Buaya),56.29990028607963,37.83652271150279,41.46684671999572,16.93836720604237,22.320517675094607,28.275850421526695
2024-01-04,DKI4 (Lubang Buaya),61.38567143622435,42.56302043220961,45.093627175465606,13.144358070266293,24.522107027303125,26.961027763036014
2024-01-05,DKI4 (Lubang Buaya),73.51983574719458,47.5726103204222,40.50590791580535,14.774657732553086,36.04346400769695,30.01306663394671
2024-01-06,DKI4 (Lubang Buaya),65.70556295082288,43.99810063353417,41.98205221961182,15.911383065436164,35.25370575324811,22.643078203454564
2024-01-07,DKI4 (Lubang Buaya),67.83109309336005,44.27194572438308,45.024000767797304,18.56432962099555,39.60103482782133,21.507601198226578
2024-01-08,DKI4 (Lubang Buaya),76.17082193868592,41.44190841479609,48.51968064979593,15.57624647633895,34.369388003796,14.884467353093902
2024-01-09,DKI4 (Lubang Buaya),76.92189673343348,40.77654794548054,51.48943572875758,13.477710422012498,47.549401254838806,17.964939935327383
2024-01-10,DKI4 (Lubang Buaya),61.49272585597206,40.064923742105805,44.72864579671693,14.598657790915363,42.42768544306282,15.989029918766617
2024-01-11,DKI4 (Lubang Buaya),57.792252572511565,30.11990455058331,46.15027479672662,15.775353659854508,41.40428215999591,18.32877903608621
2024-01-12,DKI4 (Lubang Buaya),55.09653792843748,31.386677855808813,37.254184244415164,16.66135584397378,57.72795252573999,20.81322278130297
2024-01-13,DKI4 (Lubang Buaya),60.02000870666796,35.587882985656165,32.85604750138935,12.041082371849479,64.77053609011436,20.503297551272876
2024-01-14,DKI4 (Lubang Buaya),42.219098545546125,37.148143869634886,28.283388577222144,13.308588113874253,72.59222589773954,20.08387703588674
2024-01-15,DKI4 (Lubang Buaya),61.87529741255892,43.63016049040383,32.99190854756253,14.528900112073751,65.52984248439371,16.42876444246121
2024-01-16,DKI4 (Lubang Buaya),61.49106921577165,34.364646955182614,38.07637829973939,16.992850266215168,56.98283580652147,22.294276956295988
2024-01-17,DKI4 (Lubang Buaya),74.94008738246303,40.39496503391171,40.75014347703826,15.873506383809291,38.34483403352484,27.026809852535482
2024-01-18,DKI4 (Lubang Buaya),63.64143348665826,30.67708030404823,41.84465422653548,15.198183496472685,28.549333090273084,35.69118515684274
2024-01-19,DKI4 (Lubang Buaya),67.0825979597712,29.04388059610382,36.94149722063285,14.663290409489264,29.05289766686639,37.432185100650095
2024-01-20,DKI4 (Lubang Buaya),60.999604644255015,18.651218972876123,41.19276526664237,17.44204132842727,42.22063301630589,33.02691402302651
2024-01-21,DKI4 (Lubang Buaya),66.72943750465068,16.254079175548053,40.29482525890089,17.115671226979273,34.35286292120421,25.959555461855647
2024-01-22,DKI4 (Lubang Buaya),72.12311344876575,11.159981051481642,45.51883441097376,19.503618926448272,36.08635865012011,20.05642210190432
2024-01-23,DKI4 (Lubang Buaya),86.16797065991796,16.329635608546944,44.92940920759668,17.35912642819295,36.219174978226555,21.723866967327414
2024-01-24,DKI4 (Lubang Buaya),72.57976605338278,25.94107064301272,41.655237553676976,16.08447817508788,46.579026868392695,24.398106556527498
2024-01-25,DKI4 (Lubang Buaya),64.99346014369479,29.19025613511729,44.97492831591558,15.334135887629586,40.77421553944024,28.033880599921062
2024-01-26,DKI4 (Lubang Buaya),52.00440220423143,27.30205117478398,38.603393692020376,15.8434819730517,41.33483990935685,30.917373731336806
2024-01-27,DKI4 (Lubang Buaya),65.74536632531151,22.173709498634167,42.34256986696811,18.158593949931845,35.94160385444628,31.616514534389122
2024-01-28,DKI4 (Lubang Buaya),70.32280867598524,26.102180224688922,42.15902492391231,17.036000274468844,52.66788498715974,32.055316247098396
2024-01-29,DKI4 (Lubang Buaya),70.06682324719218,34.7074608411313,41.664504502413585,14.055717669649516,58.850765704419906,31.717197438976523
2024-01-30,DKI4 (Lubang Buaya),49.04175406918075,32.879859190469354,37.80293884092196,12.513181186230144,54.05345563512824,30.247381769859857
2024-01-31,DKI4 (Lubang Buaya),38.41203420647633,36.264385138350036,27.898002780781287,13.845119653997536,49.29931077346504,32.39196205660448
2024-02-01,DKI4 (Lubang Buaya),33.72621053685918,33.219499513009985,33.57428290395258,17.044929608856414,45.04065912143793,31.056403134911644
2024-02-02,DKI4 (Lubang Buaya),44.86177134090027,29.141760020595246,36.863177166029786,22.14170567080654,62.49262801563541,31.555189863862477
2024-02-03,DKI4 (Lubang Buaya),38.42275248267952,28.426781045324905,45.898131524534335,20.251658397098478,56.523484685606995,24.093264585547477
2024-02-04,DKI4 (Lubang Buaya),40.22675247555904,25.85750986757273,43.187832316741584,19.645496784592034,52.29824209317152,17.11452201224319
2024-02-05,DKI4 (Lubang Buaya),44.62510611911595,30.632057795677426,43.931557511108814,17.328150738432416,44.76710378899015,14.892412441663666
2024-02-06,DKI4 (Lubang Buaya),60.23072879007875,24.323204832242965,43.44333868071911,17.884644867619468,48.93821256361998,18.05666694708845
2024-02-07,DKI4 (Lubang Buaya),67.29354791080456,24.626578772960073,47.369400150696436,16.829240763928492,54.66221052202312,21.868646485866282
2024-02-08,DKI4 (Lubang Buaya),69.55367485216269,23.513550402720824,48.238929958379764,16.07514620491111,43.321339548212165,25.997230717263577
2024-02-09,DKI4 (Lubang Buaya),65.70370743158396,29.11239382245111,43.92950868163453,16.535244603616764,37.912301868357694,24.88936779641884
2024-02-10,DKI4 (Lubang Buaya),69.82335417302092,30.823737436664185,41.96915777405086,17.92558374992139,28.511964920308035,22.134264597248336
2024-02-11,DKI4 (Lubang Buaya),62.61554705665588,38.66686537848842,37.43390961302226,17.07498476759204,40.726377319723696,21.580959982968835
2024-02-12,DKI4 (Lubang Buaya),56.74241613890663,33.84289719395315,41.779214889273376,16.309848657278764,38.07586891337224,20.126144238207
2024-02-13,DKI4 (Lubang Buaya),44.13428006373405,35.32211566614006,44.33876930898995,14.930949180863939,55.04043170492616,27.412178431896294
2024-02-14,DKI4 (Lubang Buaya),65.53405528411632,29.385979149519844,50.1967226854561,11.747548408090239,50.82878262985212,24.331323387895196
2024-02-15,DKI4 (Lubang Buaya),65.94655780308732,29.639833552903905,52.073963851989696,14.815987383622215,63.832868139253485,29.535282565085705
2024-02-16,DKI4 (Lubang Buaya),78.4145222651955,28.537739291063104,53.67790802280689,16.685030505656375,57.782682445847875,29.150033692802282
2024-02-17,DKI4 (Lubang Buaya),66.08022078242054,28.846205795341017,49.75601027768283,20.457955459661875,62.9821229945681,29.411275689137472
2024-02-18,DKI4 (Lubang Buaya),77.44036211119041,29.4216214590238,47.493823993091816,15.62651524281575,51.89015138190941,27.275394175040535
2024-02-19,DKI4 (Lubang Buaya),70.84308441172298,29.466811983309366,39.64633624818542,14.824194343126974,45.291559617129714,19.019012104348114
2024-02-20,DKI4 (Lubang Buaya),68.62922123569443,27.168249942792396,36.72016185257652,14.357837018998808,35.71920103488603,15.74081761100787
2024-02-21,DKI4 (Lubang Buaya),66.86631462617318,25.295761494963667,33.570928879451266,17.329231341081364,36.928267445127666,17.08569425338544
2024-02-22,DKI4 (Lubang Buaya),64.69160615036553,41.002275105493176,33.50562752419551,18.631887528305977,49.87021855013759,21.322046848374246
2024-02-23,DKI4 (Lubang Buaya),74.0541820657832,49.2051941357387,41.86753576842623,16.864586880488798,51.26636855774503,20.15397952154046
2024-02-24,DKI4 (Lubang Buaya),74.0264095798339,56.32564941689804,45.84669693292086,15.086828559524065,58.27235776063842,17.392193630379975
2024-02-25,DKI4 (Lubang Buaya),77.24658117018451,43.18058934505367,48.31242211695925,11.39389647969702,43.99291252035931,13.911954391777492
2024-02-26,DKI4 (Lubang Buaya),68.60231955428115,36.81494858050894,45.33338631172961,13.965781614229856,51.06595816781911,13.52256519241216
2024-02-27,DKI4 (Lubang Buaya),75.6492031495107,29.336104837065832,46.93470291351576,15.470784503712544,69.31929810040553,14.36152439192395
2024-02-28,DKI4 (Lubang Buaya),66.65970107307682,21.466290588990177,48.66973415264466,16.73655449975237,68.72041052030188,16.873638922540625
2024-02-29,DKI4 (Lubang Buaya),58.932152571084174,29.351848076680195,48.27679523852171,14.825210181849712,66.08218752043165,22.43734447708
2024-03-01,DKI4 (Lubang Buaya),52.8803923754345,43.04323397116176,47.05864731182327,16.30188263279646,51.58048210463081,24.466235976713588
2024-03-02,DKI4 (Lubang Buaya),62.299677358804196,41.05613799946837,46.91726783506058,16.880894581062773,54.021450134426686,27.22420707565234
2024-03-03,DKI4 (Lubang Buaya),79.59391962938804,38.84438483973877,44.392016469440684,15.527042688850045,50.06710868737713,22.901758271574366
2024-03-04,DKI4 (Lubang Buaya),76.26615537319893,30.083460800018944,41.904680580472466,13.423197676399818,40.90455380780958,23.011980174001025
2024-03-05,DKI4 (Lubang Buaya),68.82784136618632,46.37009784551058,43.47912091203784,14.141005677154174,44.72850204562755,24.40194490563162
2024-03-06,DKI4 (Lubang Buaya),57.83583272172191,45.00283745404937,38.98528100013318,17.649156931113616,41.857720809150244,27.24185541373606
2024-03-07,DKI4 (Lubang Buaya),51.178903291351645,37.83559040610902,37.260346750771866,16.104239056710632,34.89723302921818,23.650083297314506
2024-03-08,DKI4 (Lubang Buaya),61.72919680707065,34.00116506609253,37.801926741271245,15.15108878128124,40.18573464243567,16.465774930883843
2024-03-09,DKI4 (Lubang Buaya),67.88933720768978,29.58500140236193,43.33902887246841,14.803215232485037,36.54947183666692,14.764628140055537
2024-03-10,DKI4 (Lubang Buaya),77.26177818771757,28.142949933775004,50.80089668888314,17.072791612367514,55.581384873886634,17.83463080180827
2024-03-11,DKI4 (Lubang Buaya),71.52236621141854,15.429608394258615,43.03362712245141,16.086051288350316,52.7271049912131,18.5505723047235
2024-03-12,DKI4 (Lubang Buaya),65.79389194699876,14.703613948845126,41.691297048888,15.562119571466846,74.36884777030936,22.868488351867075
2024-03-13,DKI4 (Lubang Buaya),55.74599520804213,25.141302646628628,35.12283591598234,13.903475754578436,60.92075841452529,20.697320823756176
2024-03-14,DKI4 (Lubang Buaya),58.98637086319832,36.830842973482056,38.44846694090402,16.137127850106122,59.73814613417716,27.380576853477688
2024-03-15,DKI4 (Lubang Buaya),62.17656136808881,28.56312292286539,39.96865587519164,14.054694744673492,58.78393002549236,29.65337522275821
2024-03-16,DKI4 (Lubang Buaya),73.70211335525993,24.52407051902666,41.33565757694655,14.887173062781699,52.537594839618436,28.497607432058402
2024-03-17,DKI4 (Lubang Buaya),68.8319242705778,27.198503424678716,44.0497462968824,16.01610618511504,48.63368799909433,26.68491140185166
2024-03-18,DKI4 (Lubang Buaya),66.63819141985893,41.76978566329611,44.30292062035796,15.920189738310574,42.995567981817864,24.17198426273173
2024-03-19,DKI4 (Lubang Buaya),63.15971403571871,44.538847545653404,44.817271078723614,15.719143833932364,53.4263194215599,23.970051927424635
2024-03-20,DKI4 (Lubang Buaya),61.45879883245893,43.740153051933525,45.54194090163906,13.698100749752527,43.623347267553356,26.839630344563872
2024-03-21,DKI4 (Lubang Buaya),44.287975740221704,35.99239914366181,42.754131355423716,16.27500973050215,41.20532007120619,27.727688227203213
2024-03-22,DKI4 (Lubang Buaya),35.27316993705037,38.196402336948196,42.506991276893096,15.625924468143708,33.1700245444106,27.75166188610889
2024-03-23,DKI4 (Lubang Buaya),45.471142218305374,37.15197485689775,38.72529578674849,14.637623820353618,37.15023096707238,23.544722393998608
2024-03-24,DKI4 (Lubang Buaya),55.72541909262077,31.812291653306072,40.48660063581107,12.599980665474162,40.09593632375921,21.523034681835842
2024-03-25,DKI4 (Lubang Buaya),55.928700069708725,24.238213755516643,36.90005899985644,12.820320922773123,43.24283181395837,28.28273537486706
2024-03-26,DKI4 (Lubang Buaya),35.63823723664567,20.040172767631745,37.159528376103474,12.11868230879738,45.71308608736654,28.26568815924735
2024-03-27,DKI4 (Lubang Buaya),40.83354861860088,35.50851325951121,37.91709130697387,11.553674747131167,35.01093800786538,29.056049065024723
2024-03-28,DKI4 (Lubang Buaya),53.41803713699566,38.76373880587334,36.66978444222539,14.348782368163791,42.41731500426837,25.559157867990848
2024-03-29,DKI4 (Lubang Buaya),63.77485906188869,34.84878166297862,40.22903606916766,15.607314569206897,27.20333232450224,29.378884254861713
2024-03-30,DKI4 (Lubang Buaya),62.98495186576512,26.42967606121247,39.130540491397866,17.658006534765853,24.095353660522665,30.380463571493756
